"","Year","Points.x","From","To","Jury","Draw","Artist","Song","Language","Place","Points.y","Type","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.name","key_name","mode_name","track.album.release_date","repeat_artist","NPoints"
"6382",2017,2,"Cyprus","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,1
"6383",2017,10,"Cyprus","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,5
"6384",2017,10,"Cyprus","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,5
"6385",2017,3,"Cyprus","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,1.5
"6386",2017,12,"Cyprus","Greece","T",10,"demy","""This Is Love""","English",10,115,"sf1","This Is Love",0.54,0.68,"A minor",-7.851,0,0.0299,0.000356,0.000254,0.112,0.221,127.988,180000,"This Is Love","A","minor","2017-03-07",0,6
"6387",2017,12,"Cyprus","Greece","T",15,"demy","""This Is Love""","English",19,77,"f","This Is Love",0.54,0.68,"A minor",-7.851,0,0.0299,0.000356,0.000254,0.112,0.221,127.988,180000,"This Is Love","A","minor","2017-03-07",0,6
"6388",2017,8,"Cyprus","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,4
"6389",2017,6,"Cyprus","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,3
"6390",2017,6,"Cyprus","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,3
"6391",2017,7,"Cyprus","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6392",2017,7,"Cyprus","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6393",2017,4,"Cyprus","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,2
"6394",2017,4,"Cyprus","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,2
"6395",2017,5,"Cyprus","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,2.5
"6396",2017,5,"Cyprus","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,2.5
"6397",2017,2,"Czech Republic","Armenia","T",16,"artsvik","""Fly with Me""","English",7,152,"sf1","Fly With Me",0.579,0.803,"E minor",-4.893,0,0.148,0.79,0.0582,0.0813,0.396,180.03,179134,"Fly With Me","E","minor","2017-03-29",0,1
"6398",2017,2,"Czech Republic","Armenia","T",5,"artsvik","""Fly with Me""","English",18,79,"f","Fly With Me",0.579,0.803,"E minor",-4.893,0,0.148,0.79,0.0582,0.0813,0.396,180.03,179134,"Fly With Me","E","minor","2017-03-29",0,1
"6399",2017,10,"Czech Republic","Azerbaijan","T",8,"dihaj","""Skeletons""","English",8,150,"sf1","Skeletons",0.475,0.652,"F# minor",-7.38,0,0.0383,0.0388,5.19e-06,0.0999,0.3,89.821,179541,"Skeletons","F#","minor","2017-03-15",0,5
"6400",2017,10,"Czech Republic","Azerbaijan","T",12,"dihaj","""Skeletons""","English",14,120,"f","Skeletons",0.475,0.652,"F# minor",-7.38,0,0.0383,0.0388,5.19e-06,0.0999,0.3,89.821,179541,"Skeletons","F#","minor","2017-03-15",0,5
"6401",2017,3,"Czech Republic","Belarus","T",14,"naviband","""Story of My Life""","Belarusian",9,110,"sf2","Historyja Majho žyccia",0.463,0.966,"E major",-4.427,1,0.0784,0.0231,0,0.399,0.431,155.034,179612,"Historyja Majho žyccia (Eurovision 2017)","E","major","2017-03-07",0,1.5
"6402",2017,3,"Czech Republic","Belarus","T",3,"naviband","""Story of My Life""","Belarusian",17,83,"f","Historyja Majho žyccia",0.463,0.966,"E major",-4.427,1,0.0784,0.0231,0,0.399,0.431,155.034,179612,"Historyja Majho žyccia (Eurovision 2017)","E","major","2017-03-07",0,1.5
"6403",2017,4,"Czech Republic","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6404",2017,4,"Czech Republic","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6405",2017,12,"Czech Republic","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6406",2017,12,"Czech Republic","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6407",2017,1,"Czech Republic","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,0.5
"6408",2017,5,"Czech Republic","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,2.5
"6409",2017,5,"Czech Republic","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,2.5
"6410",2017,8,"Czech Republic","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,4
"6411",2017,8,"Czech Republic","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,4
"6412",2017,6,"Czech Republic","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6413",2017,6,"Czech Republic","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6414",2017,7,"Czech Republic","Ukraine","T",22,"o.torvald","""Time""","English",24,36,"f","Time",0.569,0.903,"C# minor",-4.825,0,0.0786,0.00255,0.00128,0.121,0.315,101.952,186470,"Time","C#","minor","2017-02-17",0,3.5
"6415",2017,2,"Denmark","Australia","T",3,"isaiah","""Don't Come Easy""","English",6,160,"sf1","Don't Come Easy",0.328,0.631,"B minor",-4.346,0,0.0476,0.26,0,0.269,0.546,156.559,185236,"Don't Come Easy","B","minor","2017-03-07",0,1
"6416",2017,2,"Denmark","Australia","T",14,"isaiah","""Don't Come Easy""","English",9,173,"f","Don't Come Easy",0.328,0.631,"B minor",-4.346,0,0.0476,0.26,0,0.269,0.546,156.559,185236,"Don't Come Easy","B","minor","2017-03-07",0,1
"6417",2017,6,"Denmark","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,3
"6418",2017,6,"Denmark","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,3
"6419",2017,10,"Denmark","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,5
"6420",2017,10,"Denmark","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,5
"6421",2017,8,"Denmark","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,4
"6422",2017,8,"Denmark","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,4
"6423",2017,7,"Denmark","Norway","T",12,"jowst","""Grab the Moment""","English",5,189,"sf2","Grab The Moment",0.693,0.612,"E minor",-6.665,0,0.0941,0.117,0,0.0905,0.316,104.014,175083,"Grab the Moment","E","minor","2017-02-15",0,3.5
"6424",2017,7,"Denmark","Norway","T",17,"jowst","""Grab the Moment""","English",10,158,"f","Grab The Moment",0.693,0.612,"E minor",-6.665,0,0.0941,0.117,0,0.0905,0.316,104.014,175083,"Grab the Moment","E","minor","2017-02-15",0,3.5
"6425",2017,5,"Denmark","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,2.5
"6426",2017,5,"Denmark","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,2.5
"6427",2017,4,"Denmark","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,2
"6428",2017,4,"Denmark","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,2
"6429",2017,12,"Denmark","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,6
"6430",2017,12,"Denmark","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,6
"6431",2017,1,"Denmark","Netherlands","T",6,"og3ne","""Lights and Shadows""","English",4,200,"sf2","Lights and Shadows",0.408,0.728,"F# major",-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,180113,"Lights and Shadows","F#","major","2017-03-04",0,0.5
"6432",2017,1,"Denmark","Netherlands","T",6,"og3ne","""Lights and Shadows""","English",11,150,"f","Lights and Shadows",0.408,0.728,"F# major",-5.186,1,0.0775,0.225,0,0.141,0.51,128.251,180113,"Lights and Shadows","F#","major","2017-03-04",0,0.5
"6433",2017,2,"Estonia","Belarus","T",14,"naviband","""Story of My Life""","Belarusian",9,110,"sf2","Historyja Majho žyccia",0.463,0.966,"E major",-4.427,1,0.0784,0.0231,0,0.399,0.431,155.034,179612,"Historyja Majho žyccia (Eurovision 2017)","E","major","2017-03-07",0,1
"6434",2017,2,"Estonia","Belarus","T",3,"naviband","""Story of My Life""","Belarusian",17,83,"f","Historyja Majho žyccia",0.463,0.966,"E major",-4.427,1,0.0784,0.0231,0,0.399,0.431,155.034,179612,"Historyja Majho žyccia (Eurovision 2017)","E","major","2017-03-07",0,1
"6435",2017,12,"Estonia","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,6
"6436",2017,12,"Estonia","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,6
"6437",2017,7,"Estonia","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,3.5
"6438",2017,7,"Estonia","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,3.5
"6439",2017,1,"Estonia","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,0.5
"6440",2017,5,"Estonia","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,2.5
"6441",2017,4,"Estonia","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,2
"6442",2017,4,"Estonia","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,2
"6443",2017,10,"Estonia","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,5
"6444",2017,10,"Estonia","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,5
"6445",2017,6,"Estonia","Romania","T",5,"ilinca ft. alex florea","""Yodel It!""","English",6,174,"sf2","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6446",2017,6,"Estonia","Romania","T",20,"ilinca ft. alex florea","""Yodel It!""","English",7,282,"f","Yodel It!",0.504,0.874,"A# major",-6.791,1,0.115,0.00299,0,0.184,0.787,173.988,176587,"Yodel It!","A#","major","2017-01-30",0,3
"6447",2017,3,"Estonia","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1.5
"6448",2017,3,"Estonia","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,1.5
"6449",2017,4,"North Macedonia","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6450",2017,4,"North Macedonia","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,2
"6451",2017,12,"North Macedonia","Bulgaria","T",15,"kristian kostov","""Beautiful Mess""","English",1,403,"sf2","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6452",2017,12,"North Macedonia","Bulgaria","T",25,"kristian kostov","""Beautiful Mess""","English",2,615,"f","Beautiful Mess",0.408,0.506,"C minor",-8.24,0,0.0355,0.419,0,0.108,0.213,125.576,180952,"Beautiful Mess","C","minor","2017-03-13",0,6
"6453",2017,10,"North Macedonia","Croatia","T",11,"jacques houdek","""My Friend""","English, Italian",8,141,"sf2","My Friend",0.42,0.654,"C major",-5.825,1,0.0492,0.209,8.18e-06,0.169,0.302,137.958,180217,"My Friend","C","major","2017-03-03",0,5
"6454",2017,10,"North Macedonia","Croatia","T",13,"jacques houdek","""My Friend""","English, Italian",13,128,"f","My Friend",0.42,0.654,"C major",-5.825,1,0.0492,0.209,8.18e-06,0.169,0.302,137.958,180217,"My Friend","C","major","2017-03-03",0,5
"6455",2017,6,"North Macedonia","France","T",26,"alma","""Requiem""","French, English",12,135,"f","Requiem (Eurovision version)",0.548,0.783,"B minor",-5.118,0,0.143,0.138,0,0.14,0.461,108.26,180538,"Requiem - Eurovision Version","B","minor","2017-03-15",0,3
"6456",2017,1,"North Macedonia","Israel","T",18,"imri","""I Feel Alive""","English",3,207,"sf2","I Feel Alive",0.645,0.669,"C minor",-6.33,0,0.0371,0.296,0,0.0693,0.457,125.027,180480,"I Feel Alive","C","minor","2017-03-31",0,0.5
"6457",2017,1,"North Macedonia","Israel","T",1,"imri","""I Feel Alive""","English",23,39,"f","I Feel Alive",0.645,0.669,"C minor",-6.33,0,0.0371,0.296,0,0.0693,0.457,125.027,180480,"I Feel Alive","C","minor","2017-03-31",0,0.5
"6458",2017,8,"North Macedonia","Italy","T",9,"francesco gabbani","""Occidentali's Karma""","Italian",6,334,"f","Occidentali's Karma",0.669,0.832,"A# major",-4.014,1,0.075,0.0424,3.89e-06,0.111,0.582,114.046,217625,"Occidentali's Karma - Radio Edit","A#","major","2017-02-09",0,4
"6459",2017,2,"North Macedonia","Moldova","T",12,"sunstroke project","""Hey, Mamma!""","English",2,291,"sf1","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,1
"6460",2017,2,"North Macedonia","Moldova","T",7,"sunstroke project","""Hey, Mamma!""","English",3,374,"f","Hey Mamma",0.833,0.806,"A# minor",-5.946,0,0.113,0.231,0.00944,0.0681,0.64,110.098,179625,"Hey Mamma - Radio Edit","A#","minor","2017-02-20",0,1
"6461",2017,7,"North Macedonia","Portugal","T",9,"salvador sobral","""Amar pelos dois""","Portuguese",1,370,"sf1","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6462",2017,7,"North Macedonia","Portugal","T",11,"salvador sobral","""Amar pelos dois""","Portuguese",1,758,"f","Amar Pelos Dois",0.215,0.0952,"F major",-17.769,1,0.0358,0.853,0.00426,0.261,0.16,172.692,185080,"Amar Pelos Dois","F","major","2017-03-10",0,3.5
"6463",2017,5,"North Macedonia","Sweden","T",1,"robin bengtsson","""I Can't Go On""","English",3,227,"sf1","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,2.5
"6464",2017,5,"North Macedonia","Sweden","T",24,"robin bengtsson","""I Can't Go On""","English",5,344,"f","I Can't Go On",0.733,0.672,"E minor",-5.047,0,0.0427,0.0308,0,0.163,0.463,109.007,183990,"I Can´t Go On","E","minor","2017-02-26",0,2.5
"6465",2017,10,"Finland","Belgium","T",5,"blanche","""City Lights""","English",4,165,"sf1","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,5
"6466",2017,10,"Finland","Belgium","T",23,"blanche","""City Lights""","English",4,363,"f","City Lights",0.607,0.449,"C minor",-8.785,0,0.027,0.234,7.31e-06,0.208,0.142,129.947,174576,"City Lights","C","minor","2017-03-08",0,5
